day,price
1,1.0
2,1.0092693278257074
3,1.0069970734633664
4,0.99701993512399
5,0.9946920517850505
6,0.9947003617395945
7,0.9910465219186506
8,0.9859962559186012
9,0.9967911421182858
10,1.0491891488577407
11,1.0660824789987855
12,1.0729801201524132
13,1.0757140782383763
14,1.0964696397938876
15,1.1095424877683313
16,1.1110726572885457
17,1.1202978318947336
18,1.1070647108843676
19,1.1411229592914773
20,1.116323141512799
21,1.126242755982145
22,1.1278674651033294
23,1.1203508839020775
24,1.1242765362219058
25,1.147448222052149
26,1.1529083453316458
27,1.160120761998478
28,1.1513022693496315
29,1.1453790870331586
30,1.1468547692914128
