day,price
1,1.0
2,0.9999824070518002
3,1.0010925056668019
4,1.0001056871604486
5,0.9988903723750961
6,1.0011136756554881
7,0.9985928311329507
8,1.0005415271858167
9,1.0015569713602324
10,1.0106974064814804
11,0.99755096071644
12,0.9984519104092983
13,1.0013388806635704
14,1.0044185649053547
15,1.0055218715468197
16,1.0022332732115857
17,1.001710809772124
18,1.0016724849323835
19,1.0017623288102087
20,1.0040303095846714
21,1.0023107425662503
22,1.002151997503076
23,1.0024213081168696
24,1.002317899077756
25,1.0029338205346994
26,1.002870483013391
27,0.9984339526755511
28,0.999893226978866
29,1.0029857116460335
30,1.003261068963132
