day,price
1,1.0470865878988216
2,1.023280574952291
3,0.9874279707542866
4,0.9550929993231195
5,0.9570679528127921
6,0.923056155319415
7,0.978897134888453
8,0.8119064078858497
9,0.8922839280302832
10,0.9542344036790024
11,1.0220256653830173
12,1.01123229025379
13,1.0335270315858038
14,1.106462958515261
15,1.0321082352760074
16,0.9941821582035788
17,1.0197097670960105
18,1.0371109881542182
19,0.9051609682079825
20,0.8914453832239799
21,0.8005797301757211
22,0.7466505113095963
23,0.7636528631031665
24,0.8958338234707379
25,0.8485356659440805
26,0.8866505947569808
27,0.8379224286339865
28,0.8994551478632122
29,0.8296293603874791
30,0.8757556451931141
