day,price
1,1.0095192056916664
2,1.0342433159313498
3,1.0701368049157942
4,1.0312596539602643
5,0.9842468020853321
6,0.9883187563245223
7,0.8985503570316354
8,0.8746353648252744
9,0.8659843458656482
10,0.9759968271527344
11,0.9688498172573754
12,0.95753950430104
13,0.9134007157854813
14,0.9436715961009361
15,0.953397590911822
16,0.9275908100450387
17,0.8933136656928483
18,0.9667833303586042
19,1.1134496730999337
20,1.0137968390105465
21,0.9755804660535907
22,1.0051897469616449
23,0.9883236751641264
24,0.971675355504788
25,0.8872946814140137
26,0.9654186844050886
27,0.8825232929833345
28,0.9171259676925926
29,0.834332812199079
30,0.8295734997073466
