day,price
1,0.6221173634655197
2,0.6194100462021344
3,0.25908448200347867
4,0.2767558009811664
5,0.5681486701213782
6,0.36884589209955954
7,0.35146324016692326
8,0.28046465447301183
9,0.48671636636301074
10,0.619459825817003
11,0.6160740483198174
12,0.33782696289698333
13,0.36465071353128914
14,0.30888713302274395
15,0.24329273364918647
16,0.16946670713009598
17,0.11292113739949901
18,0.13254479286953483
19,0.13793473596938588
20,0.10441461592617099
21,0.1990876427468906
22,0.13083829716287695
23,0.1360558969803414
24,0.23884286502957325
25,0.267052337735519
26,1.482137063779905
27,8.777501971870766
28,4.0698279903377115
29,2.6870597787963213
30,2.152961167954373
