day,price
1,1.030269500070587
2,0.987183597969755
3,0.9867601562635753
4,0.9954796389891987
5,0.8848572497131159
6,0.9713705923645798
7,1.159392217644635
8,1.1828363774536388
9,1.304668772180247
10,1.2641229092149804
11,1.3185011277979932
12,1.3967544950711157
13,1.3208858983582112
14,1.2904490874039238
15,1.357889127397652
16,1.2580187696642222
17,1.439313145689691
18,1.3840642943700812
19,1.5036005895957396
20,1.6110322441722584
21,1.702148600737879
22,1.736013465217208
23,1.634662433607594
24,1.7650975163541278
25,1.6437038220284537
26,1.5880543122526583
27,1.66491967498801
28,1.667392667458856
29,1.6945737058549313
30,1.846436447909414
