day,price
1,0.997892695331409
2,0.9944344647369926
3,0.9908070188250848
4,0.9901190528043682
5,0.9858900491732284
6,0.9822622149018349
7,0.9823676246924958
8,0.9799237734927103
9,0.9801840176857489
10,0.9761695242761579
11,0.9736363361847228
12,0.9728389961671087
13,0.9717552654567043
14,0.9686089097665823
15,0.9895356982043308
16,0.9870208060761372
17,0.9863362914733457
18,0.9821976067855028
19,0.9781232005642322
20,0.9672677216085763
21,0.9637161394572789
22,0.9599060694360256
23,0.9603555324560741
24,0.9564020081504438
25,0.953835905746979
26,0.9569579942073814
27,0.9544783162960996
28,0.9504089018645884
29,0.9515095626393315
30,0.947486921693773
