day,price
1,1.0000123951321684
2,1.0001320990552645
3,1.0001477390110667
4,1.0002836261351709
5,1.0003856055314637
6,1.0005340161284149
7,1.0007466895211348
8,1.0007491087980795
9,1.0008454776116054
10,1.000988029101069
11,1.0011008253530242
12,1.001318654526262
13,1.0014602268381054
14,1.0014669838920907
15,1.0015663034018318
16,1.0015696806600187
17,1.001875045975385
18,1.0019638532212551
19,1.0020525067135437
20,1.0020721091395317
21,1.0024520030362476
22,1.002478340621653
23,1.0029414889305353
24,1.00295003304442
25,1.0029655531174448
26,1.002966367445086
27,1.0029748451548322
28,1.0030678378303972
29,1.0030692396324485
30,1.0030818372798136
