day,price
1,0.9999095604438287
2,0.9999749568201108
3,1.0002951224699361
4,1.0001901933040704
5,0.9998989550485637
6,1.0001217337168122
7,1.0009751520439016
8,1.0004584535481358
9,1.0012593066885245
10,1.0010070055625753
11,1.0010723661137482
12,1.0001025264776122
13,0.9999419383752155
14,0.9991785938005385
15,0.9989357430732991
16,0.9986556920046523
17,0.9968581559665719
18,0.9965873865680503
19,0.9963804149712903
20,0.9973536231999177
21,0.9966969294628698
22,0.9973728799175325
23,0.997126557457313
24,0.9971905951059866
25,0.997187706208602
26,0.9981035242690517
27,0.999664101905085
28,0.9989840038773014
29,0.9990369165441759
30,0.9989508756679298
