day,price
1,0.9701642343328062
2,0.9031469804324768
3,0.8692488716882285
4,0.8656532708733056
5,0.8515447302077882
6,0.8589083000041063
7,0.8455921082649372
8,0.870964265007711
9,0.8933871750315565
10,0.8941127732826272
11,0.9136349320857713
12,0.9131037149002337
13,0.848341882670936
14,0.8061992492758564
15,0.7839761501014478
16,0.8305710313531451
17,0.8369906501759302
18,0.8287952825780247
19,0.8871082204120655
20,0.835526305213721
21,0.831604312257154
22,0.8062711309037225
23,0.720087222276752
24,0.6697724976299935
25,0.6775726217880532
26,0.6805987633375653
27,0.713966950400827
28,0.709974710479894
29,0.7402917510259557
30,0.7648418795970022
