day,price
1,1.003609873370146
2,0.9801506768746729
3,0.983078972875693
4,0.9629548502475365
5,0.9166110881851873
6,0.9365117399580103
7,0.919464103653331
8,0.9076982560541077
9,1.0188176524517494
10,1.0119043629791415
11,1.0078899180043261
12,1.064921860831425
13,1.0924530405802244
14,1.1344445450924543
15,1.1320656909440336
16,1.1047660843988645
17,1.0442410660203865
18,0.993038809430214
19,0.9589959416580489
20,0.9420679845654981
21,0.9643157107434407
22,0.9429276977964691
23,0.9379141220675432
24,0.9352844783478391
25,0.9230604127540659
26,0.8970760324425172
27,0.8811066277079309
28,0.9138358280649629
29,1.0432674972211835
30,1.034032268446254
