day,price
1,1.0638030698456253
2,1.0561243302408505
3,1.1422454633607584
4,1.2658951723067187
5,1.3580911935433193
6,1.4729495520831455
7,1.4928521605257765
8,1.3957225013091439
9,1.3841915183309634
10,1.4556562081088456
11,1.495989550063286
12,1.4270679703615892
13,1.7438348858717043
14,1.8962777466262677
15,1.9207427077015644
16,1.8446066203059086
17,1.8377983754500176
18,1.7871605177993026
19,1.918249600804883
20,1.905095257679051
21,2.171615190289493
22,1.9766095001264608
23,2.414538702919241
24,2.7374461310725473
25,3.0220962358291357
26,2.943605511259138
27,2.9555926426433663
28,2.715994386556056
29,2.8156921470021126
30,2.7989881335256137
