day,price
1,1.1013133525607766
2,1.113744568044622
3,1.1063576748730262
4,1.2591946761260737
5,1.2021073409445968
6,1.463569160473133
7,1.48079250016074
8,1.4205547463231358
9,1.5220459599184446
10,1.6964383691954252
11,1.6148733173590328
12,1.5868717461903905
13,1.702103468916935
14,1.6710393846605534
15,1.8049804616321141
16,1.9237715669069797
17,2.2061959681067402
18,2.1800801933963903
19,2.317635260518208
20,2.504439018921334
21,2.515902502519522
22,3.4339622256574502
23,3.6101276085333116
24,3.8258787194292396
25,3.3406319711997594
26,4.298739249793875
27,4.178676085267428
28,4.697761236314144
29,4.376707147595354
30,3.5980581945831323
