day,price
1,1.0207654971897975
2,1.0077001749031687
3,0.980323935321214
4,0.8693944048721257
5,0.8866514464443868
6,0.8513345713119838
7,0.8518901891020212
8,0.8172023003968402
9,0.8378353266221198
10,0.7788531792917994
11,0.7652663379986584
12,0.7402916765395013
13,0.712911679686031
14,0.7347234808659429
15,0.6318958770508263
16,0.6098064632415576
17,0.5708472567111019
18,0.536516977633777
19,0.5202334283768998
20,0.5177589111226348
21,0.4976718727897697
22,0.47685702457559315
23,0.4725646762829942
24,0.41547494282309627
25,0.4224948942369066
26,0.41409975026992235
27,0.4271834250070214
28,0.33557623483368154
29,0.319394637161629
30,0.2965629625663577
