day,price
1,0.7796532555562996
2,1.3457257232689261
3,1.4624181396365525
4,1.6391851223827831
5,1.3456477038381436
6,2.3249743031082413
7,1.8354191474970063
8,3.0166798593824438
9,3.2647469002836296
10,5.502921816182695
11,9.153284600910611
12,7.780361830092921
13,13.120472159991097
14,11.877229620898456
15,12.448918835029295
16,9.637431194787386
17,16.792519472294273
18,14.65817884639443
19,13.572714476330775
20,10.79249062990432
21,9.325586434556035
22,9.701497124293427
23,10.844552747153775
24,9.658247719131229
25,8.478573275010271
26,14.057545069844178
27,12.627210254608288
28,9.805152418716272
29,9.54265390440841
30,8.250861503092104
