day,price
1,1.0336858809153426
2,0.9968432293191974
3,0.9938308018264108
4,0.9879638505155011
5,0.9822327211409222
6,0.9798899457541249
7,0.9866268994818672
8,0.9925812736012938
9,1.0906303866918705
10,1.0559671357752367
11,1.0133649323835758
12,1.040397836426625
13,1.0097713373296655
14,0.9837103388260555
15,0.9485778751159921
16,0.9424130339638287
17,0.9300042311381576
18,1.0692519370382034
19,1.0871340549250141
20,1.0915059458934246
21,1.0950899168767632
22,1.067309970653278
23,1.1266806685993356
24,1.0693224069835368
25,1.09905180040652
26,1.046325951435568
27,1.0416652304766096
28,1.008236578406157
29,1.0092230260412087
30,0.9748436569090538
