day,price
1,1.0102196523989557
2,1.0077786635125188
3,1.0237908360785284
4,1.0170662137206887
5,0.9467434231091604
6,0.964749753308862
7,0.9755654998448572
8,0.9735856926621662
9,0.9946384629233771
10,0.9686878791326476
11,0.9721139488910838
12,0.9444614120976873
13,0.9694250735293983
14,0.9652477603173961
15,0.9821582939378914
16,0.9749415425534217
17,0.972366607540926
18,0.9505422547862868
19,0.9431939762518154
20,0.9374874561270023
21,0.9331443383080842
22,0.9372324637573431
23,0.9368924288479132
24,0.942637897008886
25,0.9434129085155969
26,0.9297081423110355
27,0.9214385081617749
28,0.9229166670623908
29,0.9189485890182925
30,0.9222831156782799
