day,price
1,0.9861609440220286
2,0.9213440031754773
3,0.8279627074123848
4,0.8516030692842392
5,0.824635767014196
6,0.718105505110835
7,0.6808753133465905
8,0.6411457520500944
9,0.6337535471240563
10,0.6256886697032298
11,0.5149298008886696
12,0.6010957833067598
13,0.6123692416207066
14,0.6032090226285336
15,0.5744191089745544
16,0.4820653520857031
17,0.44703744092815784
18,0.40866774722195526
19,0.46226474144619367
20,0.4731393704379684
21,0.43907421403004465
22,0.38736440392474103
23,0.3235018318723151
24,0.27807789694944196
25,0.3124960524862992
26,0.35694584899416887
27,0.35959449810139643
28,0.3966427722646588
29,0.3884230210442636
30,0.35370427305799385
