day,price
1,0.9914596024290597
2,1.0035936977213116
3,1.0030631022682588
4,1.0145128864186674
5,1.0494855348297751
6,0.982402156229767
7,1.008030505693322
8,1.058619488128931
9,1.0922222288971613
10,1.1757877511424255
11,1.1620537832563644
12,1.1561244295349522
13,1.1851977663718458
14,1.1513111812030343
15,1.1228404039669502
16,1.1164296492300387
17,1.1197367912206693
18,1.1421130142307767
19,1.1228871041927664
20,1.1203627809519099
21,1.1014081889720606
22,1.0847974925313633
23,0.9893908936076875
24,1.0247603363983135
25,1.0372248675457585
26,1.0465367856637455
27,1.0412427609185846
28,1.0549146286847473
29,1.0290341974003356
30,1.0195329109142224
