day,price
1,1.0001748569348021
2,1.0016673677934662
3,1.0023893196791362
4,1.004401659770787
5,1.00516204140012
6,1.0043403867584628
7,1.0041764793256593
8,1.0069400922811638
9,1.0050444592247771
10,1.0019396485033865
11,1.0009562467905562
12,1.0019403480388493
13,0.9980486851781006
14,0.9993651485176244
15,1.0045439689327205
16,1.0033997602081186
17,1.0052479806365278
18,1.00538210090791
19,1.0044245860681
20,1.0054326861213105
21,1.0046079585002015
22,1.006893868799016
23,1.006624611684485
24,1.0072650811686163
25,1.0086505727603943
26,1.0071666901022158
27,1.0029032717276316
28,1.0032520062270953
29,1.0028446828704187
30,1.0000527941235444
