day,price
1,1.0795310846687898
2,1.0720620628287467
3,1.1110213588479647
4,1.13746748735085
5,1.2136798468483085
6,1.2078529295982812
7,1.1911362033199142
8,1.1484407927321598
9,1.1459148872045357
10,1.1351315297281726
11,1.1469055867378852
12,1.071487869564505
13,1.0843477535121013
14,1.010966356060202
15,1.0826242653137828
16,1.1202532117058561
17,1.0588735665993947
18,1.0481285636794733
19,0.9707494643422448
20,0.98848292790363
21,0.9749717522266106
22,1.036664150506954
23,1.013696515735552
24,0.8801747399916181
25,0.9221969205855689
26,0.9376486718091317
27,0.8773493455699285
28,0.8874532641356105
29,0.8776381420509075
30,0.8983917784682929
