day,price
1,0.9894406295828385
2,0.9777526420723456
3,1.0080103022435398
4,1.0238155160852296
5,1.0044961366022722
6,0.9618070187397476
7,0.9711699051822462
8,0.9691727269472546
9,0.9756260028932755
10,0.9860094552091769
11,1.0943332771407472
12,1.099755437630643
13,1.10939588804219
14,1.1614267867948609
15,1.2301672400283703
16,1.2336432714058745
17,1.2988274669855706
18,1.2999148659887743
19,1.2903932886981937
20,1.26545190324294
21,1.265144506174906
22,1.4180785977563792
23,1.3107173375956358
24,1.3469243459770686
25,1.3291931586469174
26,1.4191988997262466
27,1.4200090125733702
28,1.4003248656484102
29,1.4055541309180632
30,1.5583065402346612
