day,price
1,1.061868587931345
2,0.9864345015805863
3,1.0545685988567417
4,1.0196223409451577
5,1.0042284422794416
6,1.0318135753045783
7,1.0234138114473454
8,0.9799378526555355
9,0.9428241737419184
10,0.902340678671266
11,0.9527563951130138
12,0.9342803644260063
13,0.7193429619069893
14,0.6995841574832006
15,0.6825954532103389
16,0.6585076815026216
17,0.6710808274199198
18,0.5065344962440591
19,0.48454760146227466
20,0.4766057208141899
21,0.4701606328928034
22,0.44933049408876785
23,0.4707829431545754
24,0.4665429944925872
25,0.46059552462923614
26,0.48537527224462085
27,0.4944471859740988
28,0.46454390673277485
29,0.4667309842885535
30,0.43065512633568137
