day,price
1,1.0756270524383995
2,1.0925657961540118
3,1.271965336866712
4,1.3403510368295768
5,1.3040222532084247
6,1.3886139409864076
7,1.3699664472205637
8,1.310396612922858
9,1.2033891392517106
10,1.2109416574161327
11,1.2183670048392907
12,1.2444861691439348
13,1.282947304194717
14,1.2804092615593925
15,1.3277566771822797
16,1.3343057236539093
17,1.3147492469122295
18,1.2452523910174274
19,1.1655900554334486
20,1.1568383327104004
21,1.0035408877666743
22,0.9469629592620595
23,0.898633926726449
24,0.9080979940797509
25,0.9408522498831221
26,1.0283774402810768
27,0.9554544416832766
28,0.9553463525700634
29,0.9659735676880573
30,0.9554469342798797
