day,price
1,1.0302002541712005
2,1.033016830685907
3,1.0320892500714953
4,1.0676993203277587
5,1.0702024917308517
6,1.094086695485769
7,1.1303254189235878
8,1.1093448922089075
9,1.1594018875958025
10,1.149351294662433
11,1.1395873762117847
12,1.1859182574671423
13,1.1757655720740214
14,1.153352397031664
15,1.1634105835996833
16,1.1936623693507022
17,1.161017330406571
18,1.0857498794326925
19,1.0721228335458195
20,1.0779968122417594
21,1.0574476852764187
22,1.027554839739758
23,0.9751293861866477
24,1.020466249068082
25,0.9965677828799778
26,0.9715809305708867
27,0.9583657591664423
28,0.9642783078013559
29,1.0196898678378952
30,1.1047348553060994
