day,price
1,0.9840394528176111
2,0.975811075789049
3,0.9122165397602401
4,0.860588107364413
5,0.9027630249145085
6,0.9230566629726416
7,0.9682181849415369
8,0.9655925512588504
9,0.9500993496965847
10,0.919482950826787
11,0.8107676597916785
12,0.7295687581432968
13,0.7570904230854723
14,0.7019672399967004
15,0.6703671911294403
16,0.731389860864729
17,0.6942686063134047
18,0.6614128704914267
19,0.6928954039061259
20,0.724320423049176
21,0.7332455120486138
22,0.7346958202156202
23,0.6772345109235055
24,0.6313024413190307
25,0.6019564385651027
26,0.6268779771464991
27,0.6300762631810243
28,0.6477597400943567
29,0.655079610048327
30,0.636426138676787
