day,price
1,0.9755845606306979
2,0.9879156170252605
3,0.9795315021384157
4,1.076455056924472
5,1.0475659812684615
6,1.2047838418519694
7,1.208364255825422
8,1.235697763473646
9,1.2166347817694831
10,1.2063478384116215
11,1.384769358410868
12,1.367244558594856
13,1.3848666298090622
14,1.356512835109146
15,1.3301738371230363
16,1.344077543117705
17,1.2444349247147115
18,1.2462692274621887
19,1.2735146864871358
20,1.2634830752821415
21,1.2546080141165987
22,1.23136520808916
23,1.2683511883665253
24,1.3329301948254775
25,1.3494135348758098
26,1.3186438977191595
27,1.2910191238115865
28,1.3177856239683634
29,1.3246898856683962
30,1.332504487992801
