day,price
1,1.030337024436254
2,1.0785085648137747
3,1.4278469437002255
4,1.2269504500826547
5,1.0719887292595143
6,0.9158339292183966
7,0.9620137591861452
8,1.1440516408515193
9,0.8873278200312898
10,0.8694442971302333
11,0.97015110765172
12,0.9252766799944627
13,0.9206230228350271
14,0.9121492724321938
15,0.9379805111936015
16,0.9989317817134662
17,1.080837305892707
18,1.1257481860539096
19,1.0574645794171609
20,0.8073153428189851
21,1.1170616108698788
22,1.2089952091225329
23,1.275594312115841
24,1.376464141378313
25,1.364689604800631
26,1.3159078336906822
27,1.4380345988326741
28,1.4444280333296735
29,1.7287533417275793
30,1.639574378804494
