day,price
1,0.9303838536388948
2,0.9436925131167575
3,0.9616909832090341
4,0.9731254216107804
5,0.9301318359659686
6,0.9503833755842506
7,0.977476638747981
8,0.9425066390107144
9,0.8967235555869215
10,0.9487799479986633
11,0.8899125037500627
12,0.8968725497918726
13,0.8914864386733814
14,0.8536074028270741
15,0.8136978036109039
16,0.8391972271879686
17,0.8351991919348299
18,0.8023641358222945
19,0.7459707281994161
20,0.7518862938376025
21,0.8550261933471477
22,0.8563285629991172
23,0.8607999627943214
24,0.8283025260502312
25,0.8107494257334534
26,0.8469563732888412
27,0.8304024535852293
28,0.7817789840932261
29,0.7570657780668079
30,0.7434166945674971
