day,price
1,0.9676945127068777
2,0.956218599584513
3,0.9530162703850913
4,0.9903115388120668
5,1.0993679453857368
6,1.1707594664296976
7,1.168374614704799
8,1.2008677256134646
9,1.1597934974349449
10,1.1607551214273113
11,1.1113136580046958
12,1.0499219534080901
13,0.9837751641081091
14,1.0254509582110627
15,0.9990048396697153
16,1.0736354683154166
17,1.1047248016229987
18,1.1155556270014402
19,1.0918836208874887
20,1.0742437106530713
21,1.1223412629860043
22,1.1233101287931218
23,1.1499213190423538
24,1.148354843212934
25,1.2300335612327442
26,1.2200283054997243
27,1.2678702720816863
28,1.2943911044916556
29,1.3411439056203205
30,1.319148080695239
