day,price
1,0.9504103745143107
2,0.9346329902985168
3,0.9541160787784547
4,0.95296411075019
5,0.9564868642203489
6,0.9623403074616826
7,0.9582838258258245
8,0.9596423647678974
9,0.9659559219013152
10,0.9591412719005775
11,0.9582697195828674
12,0.9556936632928699
13,0.9753960653844495
14,0.9805358778441902
15,0.9023085954409502
16,0.9084352172658049
17,0.9289136874055643
18,0.9141693742037679
19,0.8724879457085806
20,0.8607318829925186
21,0.8631271984391329
22,0.8851876965950272
23,0.9143706035447611
24,0.8596667847353716
25,0.8292307469813497
26,0.812379125262763
27,0.7809699505756457
28,0.7660868077955242
29,0.7637733830061134
30,0.7910927649536912
