day,price
1,0.997699557487036
2,0.994173180917045
3,0.9979172118462536
4,1.003765130605319
5,0.9993343945149592
6,1.000094124917955
7,1.0001726236640938
8,0.9974355827273227
9,0.9971879624520874
10,0.9946884531036496
11,1.00256735115881
12,1.0069647339499572
13,1.008564968881969
14,1.0068346027336186
15,1.0025270520395073
16,1.0044269289989163
17,0.9970782634078218
18,0.9945819954989675
19,0.997731205665803
20,1.003757239912354
21,1.0108341893184367
22,1.0116305627102062
23,1.017575042726322
24,1.0210502734532287
25,1.0218168933649996
26,1.0190509160721821
27,1.0165585369918544
28,1.0164738693015143
29,1.0115989409613362
30,1.0071477154939799
