day,price
1,1.010628814855744
2,0.9825612432400723
3,0.990586201895731
4,1.0511276130064828
5,1.0088829459557755
6,0.9579992965444198
7,0.9936024945295737
8,1.0139124224748324
9,0.9699636398229698
10,0.988544762960864
11,1.0152726420409568
12,0.9830664612417531
13,0.95498772889041
14,0.905061232793178
15,0.9085919626690633
16,0.9228616581190201
17,0.9263947450568324
18,0.8965490663362893
19,0.8922912092047979
20,0.8697064819349182
21,0.8481959797298679
22,0.838793323904001
23,0.82616050760608
24,0.8052269683840073
25,0.7935457837552651
26,0.7389973717617491
27,0.7085058152401875
28,0.8850077923467339
29,0.8968303737386322
30,0.8900353016805861
