day,price
1,0.9854586920914259
2,0.9539284140812375
3,0.8870319836349315
4,0.8766222672876967
5,0.946827215104814
6,0.8888310155334497
7,0.8289767466462922
8,0.8828500418528941
9,0.902766233525928
10,0.8674644715485275
11,0.8810919920275939
12,0.8219685816040111
13,0.8038947418862773
14,0.7992840971579808
15,0.7996925836659984
16,0.8153508291574675
17,0.8688955947266802
18,0.8367514405448168
19,0.7754840291255752
20,0.744295576984217
21,0.7908971817024929
22,0.7733603428446721
23,0.7925995025408564
24,0.725470291371498
25,0.7099050552975089
26,0.6762321823040925
27,0.6540596204822412
28,0.6088171114949622
29,0.6551543645857274
30,0.589193596185317
