day,price
1,0.9981932999802744
2,1.0624137861706726
3,1.0354398112473333
4,1.0114614118217822
5,0.9823046335055204
6,0.9542672657877745
7,0.9329697742472617
8,0.9325021292841913
9,0.8548526728123048
10,0.8370595784928461
11,0.8398848814281213
12,0.8562007381842486
13,0.892939325605839
14,0.8545611981847052
15,0.7994174922293437
16,0.7707462913090283
17,0.7442504265178245
18,0.7780909154060708
19,0.7763693462024235
20,0.7809800593613571
21,0.7184228101899953
22,0.7049615511967992
23,0.7272646046807353
24,0.7302030877241453
25,0.729448218611791
26,0.7464241693967588
27,0.7553209399143238
28,0.7692170435630471
29,0.80732380657999
30,0.8250764275902722
