day,price
1,0.914190715861045
2,1.0123763760723106
3,1.220584263048034
4,1.4532887128812415
5,2.093888540001537
6,1.7433233632226202
7,1.782005718463799
8,1.5980007282766286
9,1.8663060462916443
10,2.0675248286477372
11,1.6404508463463652
12,1.3853424698877708
13,1.2914596143959602
14,1.290099758055303
15,1.6543747966135687
16,1.5886462359423759
17,1.5473433133085317
18,1.5181658394545572
19,1.6514778772637388
20,1.8555229207019532
21,1.7373261781491374
22,1.873102165635947
23,5.310495416457466
24,5.4328275769995535
25,5.220040901140558
26,5.623715212946761
27,4.24034819273021
28,5.33255429906713
29,4.556596750694503
30,3.2082831911471663
