day,price
1,1.011724277771797
2,1.1778726049781405
3,1.1412662861136504
4,1.0149068600051194
5,1.0765374684217848
6,1.1346251038312023
7,1.1020639344920853
8,1.134399346242491
9,1.101138448678172
10,1.0307152011499028
11,1.022064191098235
12,1.1007880543608153
13,1.219618186064082
14,1.27409837219435
15,1.3335103668302413
16,1.3934467886085866
17,1.402996258376644
18,1.4549001081298645
19,1.4810946769068443
20,1.4403906626676821
21,1.3471718558797072
22,1.356216422291117
23,1.3288365417972223
24,1.3754906537309646
25,1.2880091662866577
26,1.3432932647455538
27,1.3353586241533093
28,1.4641486748010015
29,1.4434754364066487
30,1.362549457523623
