day,price
1,1.0016032854167314
2,1.0136053248082408
3,0.9424085895567759
4,0.9835524479685588
5,0.9477558419898553
6,0.8414305614567577
7,0.9388198591470127
8,0.9376734907065309
9,0.8509464210096018
10,0.8010855508435141
11,0.7847228882522154
12,0.7574527192161817
13,0.7385412850072944
14,0.7153418180885484
15,0.6531376759158747
16,0.7401055136166657
17,0.7373678738463677
18,0.7372646076871268
19,0.7286027122974057
20,0.6687380495640861
21,0.6542649643723965
22,0.6244879884829961
23,0.6139194905256157
24,0.6282716899124225
25,0.6428564908898725
26,0.6574523159394972
27,0.7402549954505893
28,0.6938150712266506
29,0.6838599484775152
30,0.6328120777509698
