day,price
1,0.943000979322044
2,0.9583615565920153
3,0.9661486770826836
4,0.9344654985084638
5,0.9599025277608825
6,0.9922885957213159
7,0.993169895503488
8,0.9341698261410446
9,0.9491605916395963
10,0.7230127421306012
11,0.763442333818795
12,0.643553203265569
13,0.5799137138952857
14,0.6118194805617064
15,0.6111494874616781
16,0.6488122599805198
17,0.5949568584229435
18,0.5808633267936044
19,0.6038978806355458
20,0.5835256408600309
21,0.5812217799131965
22,0.5339102641899125
23,0.5615519350757316
24,0.5850480435567428
25,0.5949519459030516
26,0.5781128294767279
27,0.5596398610951889
28,0.5915975226639483
29,0.5950506216733338
30,0.5649997800077409
