day,price
1,0.9756479516306912
2,0.9641126028199417
3,0.9032125675540136
4,0.8972410755132929
5,0.9457562890481577
6,0.8995137027919657
7,0.8798989856477132
8,0.8296322343871961
9,0.7891853003573011
10,0.7842185117641172
11,0.7723632451304385
12,0.7547352567412311
13,0.7250362371686342
14,0.643708776811783
15,0.6409065639293878
16,0.6524640727275692
17,0.6248260754780922
18,0.6072235405808991
19,0.6048865551346434
20,0.5697872505055357
21,0.5835359074360295
22,0.573369707695832
23,0.6362176647536615
24,0.664392781105899
25,0.5996619943302497
26,0.6434459951676366
27,0.629951287315232
28,0.6099872925407265
29,0.5785781230610789
30,0.5686558306958378
