day,price
1,0.9995309341175818
2,0.9994239881965713
3,0.9976693228925831
4,0.9981655693267545
5,0.9947074716495177
6,0.9945101513909205
7,0.9954939418261667
8,0.9912734840866488
9,0.9915503103291743
10,0.9923978576681677
11,0.9931960805623342
12,0.993270347104381
13,0.9918356113785107
14,0.9927164395604768
15,0.9910743617217419
16,0.9943510773349382
17,0.9942138918890945
18,0.9929683242665286
19,0.9926148521142282
20,0.9949204826530926
21,0.9935398248420464
22,0.976762544555532
23,0.977029565287253
24,0.9793930035480412
25,0.9787817498291127
26,0.9748898324280408
27,0.9780775695946086
28,0.9785796439785202
29,0.9805125518565564
30,0.9794677554414531
