day,price
1,1.0905709000685524
2,0.8598786526433558
3,0.9195164841581674
4,1.0491908968308312
5,0.7431196859187429
6,0.578594951238028
7,0.6584287697877877
8,0.6990521960802901
9,0.5646826204898098
10,0.6320241736280994
11,0.4847302857831017
12,0.5162350654481855
13,0.6299978054483555
14,0.446264642178819
15,0.49026412794651614
16,0.4922585054932722
17,0.4001402741936051
18,0.4375513394127861
19,0.369692221735889
20,0.38027240482140323
21,0.24314818704966282
22,0.303473006878548
23,0.2613498335227189
24,0.2907276460973398
25,0.3167978379464543
26,0.27950066195654794
27,0.33178032244472616
28,0.403241477740138
29,0.32220308268289694
30,0.33738707350966185
