day,price
1,1.002924033885002
2,1.003745752437081
3,1.00569183745659
4,1.008265171591325
5,1.0059640186295848
6,1.0057220278080097
7,0.9920386611830049
8,0.9917311074780025
9,0.9944165934971574
10,0.9966247563800107
11,0.9957387916500582
12,0.9974400631281559
13,0.9991418864796956
14,0.9993300351879039
15,0.9968595127816149
16,1.0000222999613653
17,1.000767723499005
18,0.9988057350556621
19,1.0002450588748726
20,1.002353415781411
21,0.9999275736897909
22,0.9996598235345422
23,1.0029926180002833
24,1.003842187876731
25,1.0060530796625249
26,1.003894540643016
27,1.002537556231932
28,1.0061542575293239
29,1.0035074248230447
30,1.00647036358787
