day,price
1,0.9919875559512057
2,0.9741487353565698
3,0.8906928126231067
4,0.9105015768397312
5,0.9283754818742472
6,0.8886277892379618
7,0.9102775692829602
8,0.9199450143171151
9,0.989489787451142
10,0.9329513440473279
11,1.0028901300624962
12,1.0095875186165453
13,1.035275322961452
14,1.0555133032419086
15,1.0207499622923342
16,1.0153327926560571
17,1.0226584378700214
18,1.0401539021078057
19,1.0496696879625436
20,1.0517528967022858
21,1.0416400281909775
22,1.0547716455010592
23,1.0291741095798228
24,1.0439462808645834
25,1.0258631261724473
26,0.9584135835133378
27,0.9427501007646656
28,0.9538512851466813
29,0.99452027641218
30,0.9883896922869378
