day,price
1,1.0
2,1.1293843026425603
3,1.0327038653969243
4,1.066164722133683
5,1.1226865754278703
6,1.081422027313944
7,1.1019186775845613
8,1.078320798682461
9,1.0717878959434244
10,1.0767066286191451
11,1.0816525868843794
12,1.098096427989087
13,1.0761230405227107
14,1.0708642177915324
15,1.197281999944659
16,1.2197708800961775
17,1.2021719680086373
18,1.2177259145230335
19,1.2387300730169657
20,1.2192498113437167
21,1.224066356641043
22,1.2199532722153597
23,1.2190426707941233
24,1.2500882041425732
25,1.2518535210336283
26,1.246013774392413
27,1.2296380515793792
28,1.2342231791728167
29,1.2339043637036284
30,1.2306743974792413
