day,price
1,1.0
2,1.0281453145049477
3,1.0441308103063782
4,1.053283362594316
5,1.065770098738722
6,1.1045391660853956
7,1.0317384055031997
8,1.0631888386598303
9,1.0551405679719077
10,1.0365000380064857
11,1.0037059489160969
12,1.0032714084901537
13,1.0595539338469742
14,1.00408739526111
15,1.0707548960810076
16,1.0158302854229908
17,1.064283780535757
18,1.1205204787041187
19,1.1387194197474566
20,1.1322151149608761
21,1.1295596797256062
22,1.1273888546961874
23,1.0745958652067438
24,1.040557849884582
25,1.043295546893032
26,1.1041721893654857
27,1.0260333740453635
28,1.0133860293016155
29,1.0076844486774394
30,1.0117787425140974
