day,price
1,1.0
2,1.0038415726522745
3,0.997487028100133
4,1.0013142400009685
5,1.000204398568356
6,1.0017189445535093
7,0.9935385158972709
8,0.9979303654614108
9,0.998853949527505
10,1.0066161708004644
11,1.007383475591482
12,1.005874212137904
13,1.0107560759577507
14,1.0037202555553242
15,1.0015420366640904
16,1.0111514514280981
17,1.0042284885089305
18,1.0038020762278654
19,1.0097536864145298
20,1.0099525835229244
21,1.009180850452665
22,1.0071942144435735
23,1.01535206345974
24,1.0067818062700429
25,1.0088125850328036
26,1.0109370124303498
27,1.012046299864603
28,1.0088807357069491
29,1.0089098981516544
30,1.0088547083323594
