day,price
1,1.0
2,1.026570579644423
3,1.0462069351301464
4,0.9933903258183383
5,0.9538725447552656
6,0.9814243445829962
7,0.9857955167095874
8,0.9747950509119685
9,0.9649077837539755
10,0.9565522187530641
11,0.9497295640904277
12,0.9461290326908063
13,1.0032753834332875
14,1.0325754517681753
15,1.0914449151429035
16,1.0359941094249376
17,1.0552554117747388
18,1.2455956844513105
19,1.212617071698681
20,1.2588969267684764
21,1.2010001868436364
22,1.1821656790251265
23,1.156965518581334
24,1.211803695266542
25,1.164235312256976
26,1.18156225511507
27,1.0841960209259525
28,1.0328353593374482
29,1.0627314264047765
30,1.0911717891915218
